customer,customer_lifetime_value,education,gender,income,monthly_premium_auto,number_of_open_complaints,policy_type,state,total_claim_amount,vehicle_class
OD79784,2679.686625,Bachelor,M,84450.0,68.0,0.0,Corporate Auto,Arizona,291.257059,Four-Door Car
OO79691,11828.61437,College,F,0.0,111.0,0.0,Personal Auto,Arizona,1018.808223,SUV
PE72393,11905.06754,High School or Below,F,0.0,115.0,0.0,Corporate Auto,Arizona,840.179082,Four-Door Car
QG39997,4212.8026,College,F,10097.0,110.0,0.0,Personal Auto,Arizona,218.635593,Four-Door Car
ET45138,5553.18672,College,F,33255.0,138.0,0.0,Personal Auto,California,662.4,Luxury
WP46383,26538.57925,Bachelor,F,94132.0,73.0,0.0,Personal Auto,Oregon,350.4,Four-Door Car
FJ12205,6511.467626,Master,M,42602.0,85.0,3.0,Personal Auto,Oregon,63.161647,Two-Door Car
KE42114,4730.355248,Doctor,M,17250.0,62.0,0.0,Personal Auto,Nevada,175.528642,Four-Door Car
CO15448,2908.020838,College,M,74212.0,73.0,0.0,Personal Auto,California,188.878749,Four-Door Car
SU31072,4821.156466,Bachelor,M,85756.0,61.0,0.0,Personal Auto,Washington,117.036869,Four-Door Car
LC87490,2248.449633,Bachelor,F,24910.0,63.0,1.0,Personal Auto,Arizona,347.857619,Four-Door Car
OT36536,5232.454958,Bachelor,M,41596.0,66.0,0.0,Personal Auto,Oregon,316.8,Four-Door Car
DE59454,2557.585549,Bachelor,M,72202.0,63.0,0.0,Corporate Auto,Nevada,453.6,Two-Door Car
VS63956,5871.175279,Bachelor,M,33967.0,76.0,0.0,Personal Auto,California,364.8,Four-Door Car
TR39403,3681.978995,Master,F,77951.0,93.0,3.0,Corporate Auto,California,19.668633,Two-Door Car
AB62982,5918.066128,Doctor,F,77521.0,73.0,0.0,Personal Auto,Oregon,350.4,Two-Door Car
QP76867,16152.90489,College,M,0.0,109.0,0.0,Personal Auto,Oregon,852.460341,Luxury
MO41014,4984.618655,Bachelor,M,86305.0,62.0,0.0,Corporate Auto,Arizona,80.73124,Four-Door Car
EK56325,6637.228238,High School or Below,M,0.0,92.0,2.0,Personal Auto,Arizona,662.4,Four-Door Car
LB59405,5979.724161,High School or Below,F,57693.0,76.0,0.0,Personal Auto,California,547.2,Four-Door Car
JI37927,7736.457821,College,F,0.0,112.0,3.0,Corporate Auto,Oregon,78.975117,SUV
OJ43280,5644.474853,Bachelor,M,33137.0,74.0,0.0,Personal Auto,California,472.500375,Two-Door Car
YW43854,6944.739992,High School or Below,M,0.0,68.0,0.0,Personal Auto,Washington,489.6,Four-Door Car
AL43475,7373.225991,College,F,44938.0,183.0,0.0,Personal Auto,California,2069.309854,Luxury
XY80192,13979.09014,High School or Below,M,33617.0,117.0,0.0,Personal Auto,Oregon,761.722334,Four-Door Car
PI71828,2395.968567,College,M,38460.0,61.0,0.0,Personal Auto,Arizona,191.365686,Four-Door Car
RQ94849,2387.858281,College,M,0.0,67.0,0.0,Personal Auto,California,482.4,Four-Door Car
JX93039,4883.335068,College,F,40171.0,123.0,0.0,Personal Auto,Washington,576.880144,SUV
KF44948,20496.69426,High School or Below,F,0.0,64.0,0.0,Personal Auto,Washington,307.2,Four-Door Car
OK14812,2491.317024,Doctor,M,36631.0,62.0,0.0,Personal Auto,Nevada,67.530904,Four-Door Car
UV49359,7372.230729,Bachelor,F,74335.0,187.0,0.0,Corporate Auto,Nevada,896.436023,Luxury
IZ88103,12625.27947,Bachelor,F,79421.0,104.0,0.0,Personal Auto,California,115.126739,Four-Door Car
QC27179,5261.419836,Bachelor,M,38466.0,68.0,0.0,Personal Auto,Oregon,204.685796,Two-Door Car
VC47959,4895.811925,College,F,54495.0,61.0,0.0,Personal Auto,Arizona,182.350945,Four-Door Car
BN45584,4034.926461,College,F,0.0,112.0,0.0,Special Auto,Oregon,806.4,Luxury
YP53257,10179.71704,Bachelor,F,14290.0,271.0,0.0,Personal Auto,Oregon,1300.8,Luxury
VP84987,17497.52201,College,M,0.0,73.0,0.0,Personal Auto,California,350.4,Two-Door Car
LK57934,10569.62547,Bachelor,M,45776.0,89.0,0.0,Personal Auto,Nevada,95.95081,Four-Door Car
AV49798,7842.865664,College,M,94263.0,98.0,0.0,Personal Auto,Arizona,112.420211,Four-Door Car
RD73104,7942.448548,High School or Below,F,12181.0,108.0,0.0,Personal Auto,Washington,591.511506,Four-Door Car
IZ17303,17002.02246,Bachelor,M,97268.0,85.0,0.0,Personal Auto,California,35.278648,Four-Door Car
PK79296,2602.212965,College,F,28995.0,67.0,0.0,Personal Auto,California,321.6,Four-Door Car
VA82895,4112.841668,High School or Below,F,25030.0,113.0,4.0,Personal Auto,Oregon,542.4,Luxury
WC66749,5213.068893,College,F,12613.0,70.0,0.0,Personal Auto,Oregon,336.0,Four-Door Car
JO68735,2292.791874,Bachelor,F,0.0,64.0,0.0,Personal Auto,California,460.8,Two-Door Car
JA55700,3933.813993,High School or Below,M,25927.0,103.0,0.0,Personal Auto,California,674.973614,SUV
IX97339,9234.277026,College,F,0.0,134.0,0.0,Corporate Auto,Arizona,643.2,SUV
DH93540,4650.063763,College,M,28215.0,65.0,0.0,Personal Auto,Oregon,468.0,Two-Door Car
KV56995,3954.344534,Bachelor,M,18375.0,103.0,0.0,Personal Auto,Nevada,535.080276,Luxury
PA15141,6953.952351,High School or Below,F,43221.0,87.0,0.0,Special Auto,California,398.735257,Four-Door Car
FC48492,2876.775085,Bachelor,M,0.0,84.0,0.0,Personal Auto,California,849.011958,Four-Door Car
ZJ29643,6265.343299,Doctor,F,0.0,84.0,1.0,Personal Auto,Washington,481.025786,Four-Door Car
EC22495,3145.456489,High School or Below,M,52082.0,79.0,0.0,Personal Auto,Oregon,379.2,Four-Door Car
RO87000,2688.878609,High School or Below,M,50719.0,68.0,0.0,Personal Auto,California,394.248334,Four-Door Car
YU35148,4749.127521,Bachelor,F,0.0,123.0,0.0,Personal Auto,Washington,590.4,SUV
BW51534,8364.502793,High School or Below,F,0.0,110.0,0.0,Corporate Auto,California,528.0,SUV
ER50891,3450.328786,High School or Below,M,39248.0,87.0,0.0,Personal Auto,California,386.765125,Four-Door Car
LM63497,2935.838245,College,F,0.0,82.0,0.0,Personal Auto,Oregon,590.4,Four-Door Car
DE71115,2772.502139,High School or Below,M,68463.0,70.0,1.0,Personal Auto,Washington,336.0,Four-Door Car
AX71238,3963.40327,High School or Below,M,38096.0,99.0,0.0,Personal Auto,California,475.2,Two-Door Car
IZ50034,8062.546117,College,M,42124.0,101.0,0.0,Personal Auto,Washington,484.8,SUV
AR75105,7805.31287,College,F,21073.0,106.0,1.0,Personal Auto,California,508.8,SUV
LX77880,4855.773614,Bachelor,F,24149.0,61.0,0.0,Personal Auto,Oregon,292.8,Four-Door Car
PQ72803,2886.451602,High School or Below,F,10312.0,78.0,0.0,Personal Auto,Washington,486.278557,Four-Door Car
PV99529,2724.430809,Bachelor,M,0.0,77.0,0.0,Personal Auto,Arizona,404.82483,Two-Door Car
UW10841,9976.24549,Bachelor,M,74115.0,63.0,0.0,Personal Auto,California,275.349481,Four-Door Car
UO93347,3755.260251,High School or Below,M,34624.0,95.0,0.0,Personal Auto,California,270.370335,Four-Door Car
WK46492,9642.214529,Bachelor,F,36108.0,128.0,2.0,Personal Auto,Arizona,614.4,SUV
DO70918,4573.998134,High School or Below,F,0.0,127.0,0.0,Special Auto,Nevada,914.4,Luxury
KG71396,4017.055485,High School or Below,M,0.0,118.0,0.0,Corporate Auto,Nevada,959.849922,Two-Door Car
MI16758,12052.88693,High School or Below,F,43184.0,102.0,0.0,Personal Auto,Nevada,376.836888,SUV
AT98182,2525.419695,Doctor,F,0.0,67.0,0.0,Corporate Auto,California,146.301396,Four-Door Car
GP67583,8207.777598,College,M,35349.0,102.0,0.0,Personal Auto,Arizona,489.6,Four-Door Car
DY73849,4569.8758,Bachelor,F,0.0,124.0,0.0,Personal Auto,California,250.723005,SUV
UR42360,16979.79757,Bachelor,M,35095.0,73.0,0.0,Personal Auto,California,525.6,Two-Door Car
IK74329,18061.91837,High School or Below,F,13164.0,70.0,0.0,Personal Auto,Arizona,75.393383,Two-Door Car
WJ20394,5191.047011,High School or Below,M,0.0,141.0,0.0,Corporate Auto,Nevada,676.8,SUV
PF26758,6271.315156,College,F,94880.0,79.0,3.0,Special Auto,Oregon,347.595108,Four-Door Car
DK81475,4619.449922,College,M,95301.0,114.0,0.0,Personal Auto,Nevada,547.2,SUV
DK93464,8571.480718,Bachelor,F,56202.0,107.0,0.0,Personal Auto,Nevada,513.511091,Two-Door Car
XS76166,3245.479985,College,F,35592.0,82.0,0.0,Personal Auto,Oregon,496.805418,Two-Door Car
TZ76531,12489.21197,High School or Below,M,0.0,113.0,0.0,Personal Auto,California,542.4,Four-Door Car
RC22595,3799.746262,College,F,0.0,102.0,0.0,Personal Auto,Arizona,489.6,Four-Door Car
IA90990,10004.74874,High School or Below,F,0.0,89.0,0.0,Corporate Auto,California,640.8,Two-Door Car
QQ69088,5577.669457,Doctor,M,11097.0,73.0,0.0,Corporate Auto,Washington,350.4,Two-Door Car
ED59130,16705.10312,Bachelor,M,74900.0,208.0,0.0,Personal Auto,Arizona,998.4,Luxury
SC90717,31864.8589,Doctor,M,23576.0,89.0,0.0,Personal Auto,California,383.508096,Four-Door Car
PP36346,3708.811428,High School or Below,F,23393.0,95.0,0.0,Corporate Auto,Nevada,456.0,Four-Door Car
JU75786,7203.133626,Master,F,0.0,95.0,0.0,Personal Auto,Oregon,149.843223,Two-Door Car
TU68427,2649.658715,High School or Below,F,0.0,73.0,0.0,Personal Auto,Arizona,350.4,Two-Door Car
YD28431,6991.614179,Master,F,66346.0,87.0,1.0,Personal Auto,California,78.179743,Four-Door Car
MY56715,3380.712383,Bachelor,M,58109.0,86.0,0.0,Corporate Auto,Oregon,412.8,Two-Door Car
NF60680,20096.89337,High School or Below,F,92766.0,71.0,0.0,Personal Auto,Arizona,379.029102,Two-Door Car
BD70337,24706.92011,High School or Below,M,26307.0,73.0,0.0,Personal Auto,California,313.192439,Four-Door Car
DM77491,7416.466665,Bachelor,M,0.0,69.0,0.0,Personal Auto,Oregon,238.057939,Four-Door Car
EV57176,5605.380417,High School or Below,F,21171.0,72.0,0.0,Corporate Auto,California,345.6,Four-Door Car
CQ76876,13749.37083,College,F,82753.0,114.0,0.0,Personal Auto,California,264.666921,Four-Door Car
QI89498,2203.588481,College,F,0.0,64.0,0.0,Personal Auto,Oregon,757.206098,Four-Door Car
BH43020,3369.71211,Bachelor,M,39754.0,85.0,0.0,Personal Auto,California,62.282034,Four-Door Car
EC66666,7296.493236,College,F,0.0,67.0,0.0,Personal Auto,Arizona,321.6,Two-Door Car
EO74797,7840.646748,Bachelor,F,0.0,76.0,1.0,Personal Auto,Arizona,364.8,Four-Door Car
IA30254,14837.50253,High School or Below,M,0.0,70.0,0.0,Corporate Auto,Nevada,712.619939,Four-Door Car
KC79907,7441.004843,College,F,91915.0,186.0,0.0,Personal Auto,Arizona,93.56694,Luxury
XW34862,11981.98481,Master,F,21514.0,62.0,0.0,Special Auto,Nevada,257.248789,Two-Door Car
RI76930,4163.04081,College,F,43276.0,104.0,0.0,Personal Auto,California,499.2,SUV
XZ40716,8054.982035,High School or Below,F,75531.0,102.0,0.0,Personal Auto,California,489.6,Four-Door Car
ZC75052,22658.53652,Bachelor,M,23665.0,67.0,0.0,Personal Auto,California,404.817249,Four-Door Car
DH51686,4048.722426,Bachelor,F,0.0,118.0,0.0,Personal Auto,Arizona,566.4,Four-Door Car
HJ89045,10288.92495,Bachelor,F,96337.0,127.0,0.0,Personal Auto,California,609.6,SUV
DJ34695,21920.81339,High School or Below,M,60180.0,183.0,0.0,Corporate Auto,California,988.533256,Luxury
KR89806,16468.22079,High School or Below,F,0.0,63.0,0.0,Personal Auto,Oregon,685.12694,Four-Door Car
OX62816,5167.357134,Master,M,30376.0,66.0,0.0,Personal Auto,Washington,316.8,Four-Door Car
WM36886,5757.442258,Master,M,88997.0,72.0,0.0,Corporate Auto,California,174.041566,Four-Door Car
BE92692,2487.777024,Bachelor,M,69236.0,63.0,1.0,Personal Auto,Oregon,110.868874,Four-Door Car
JV79596,14594.45235,Bachelor,F,27627.0,63.0,0.0,Special Auto,Oregon,453.6,Two-Door Car
KA49711,5320.343098,Bachelor,M,77524.0,68.0,3.0,Corporate Auto,Nevada,64.799325,Four-Door Car
YI68606,2442.200921,High School or Below,F,75449.0,61.0,0.0,Corporate Auto,Oregon,130.775164,Two-Door Car
AU11344,5142.389806,Bachelor,F,35666.0,131.0,0.0,Personal Auto,Oregon,312.110029,SUV
BG42047,2511.944048,College,M,17658.0,65.0,0.0,Personal Auto,Nevada,312.0,Four-Door Car
CF73234,2629.315549,High School or Below,M,0.0,71.0,0.0,Corporate Auto,Oregon,340.8,Four-Door Car
VE85103,2449.128459,College,M,20567.0,72.0,4.0,Personal Auto,Nevada,345.6,Four-Door Car
LN99977,4061.997378,College,F,30061.0,104.0,0.0,Special Auto,California,499.2,Luxury
CR56473,5252.511788,High School or Below,M,0.0,74.0,0.0,Corporate Auto,Nevada,532.8,Four-Door Car
YP32443,4372.194536,Bachelor,M,20354.0,116.0,0.0,Personal Auto,Oregon,556.8,SUV
MQ46375,15320.21872,Bachelor,M,36637.0,192.0,0.0,Corporate Auto,Oregon,921.6,Luxury
VU30980,9657.579498,High School or Below,M,0.0,131.0,0.0,Personal Auto,California,628.8,SUV
JX50349,2472.469209,College,F,63860.0,62.0,0.0,Personal Auto,Oregon,208.598246,Four-Door Car
DH34004,6191.402312,College,M,0.0,199.0,3.0,Personal Auto,California,955.2,Luxury
DU66880,13583.6249,High School or Below,M,58544.0,114.0,0.0,Personal Auto,Arizona,769.788818,Four-Door Car
QH87479,27528.31132,High School or Below,F,54586.0,76.0,0.0,Personal Auto,Oregon,122.590766,Two-Door Car
MF87270,2952.581331,High School or Below,F,57248.0,74.0,0.0,Personal Auto,California,355.2,Four-Door Car
PX99904,4949.389491,Bachelor,F,0.0,134.0,0.0,Corporate Auto,California,964.8,Luxury
TD43065,8209.924674,Bachelor,M,66037.0,69.0,0.0,Personal Auto,California,69.004181,Four-Door Car
DU39756,4170.687348,Master,F,29462.0,107.0,1.0,Corporate Auto,Nevada,513.6,SUV
GY65868,20600.23958,Bachelor,M,64541.0,86.0,0.0,Personal Auto,California,256.279637,Four-Door Car
NG15645,2858.087414,Master,F,27382.0,71.0,0.0,Personal Auto,California,134.104322,Four-Door Car
HH69970,6282.082435,Bachelor,F,32311.0,79.0,0.0,Corporate Auto,California,207.289724,Four-Door Car
YJ57293,2776.842204,College,M,23830.0,76.0,1.0,Corporate Auto,California,364.8,Two-Door Car
BV22194,14194.15441,High School or Below,F,88178.0,70.0,0.0,Personal Auto,Arizona,336.0,Two-Door Car
UH22701,9726.551005,Master,F,72236.0,80.0,0.0,Personal Auto,Oregon,518.064733,Four-Door Car
IA85970,8099.466122,Bachelor,F,0.0,112.0,0.0,Personal Auto,California,438.812143,SUV
TC18240,5020.473987,College,M,67890.0,63.0,0.0,Personal Auto,Oregon,174.08854,Four-Door Car
GE58317,4834.710493,College,F,38713.0,66.0,4.0,Personal Auto,Arizona,316.8,Four-Door Car
GW42895,17625.53763,Bachelor,F,77803.0,63.0,0.0,Personal Auto,Oregon,217.554695,Four-Door Car
FH77504,11009.13049,Bachelor,F,51643.0,283.0,0.0,Personal Auto,California,1358.4,Luxury
XK87182,4502.207001,College,F,46402.0,113.0,0.0,Personal Auto,Oregon,476.385575,Four-Door Car
HB17438,10570.7888,Bachelor,M,92044.0,132.0,0.0,Personal Auto,Washington,617.288574,SUV
DH18269,10614.64457,College,M,16040.0,96.0,0.0,Personal Auto,Arizona,611.476898,Two-Door Car
DP19820,11436.42994,College,M,0.0,135.0,4.0,Personal Auto,Oregon,980.52817,SUV
IK64989,4458.113369,Bachelor,M,17622.0,65.0,1.0,Personal Auto,Washington,312.0,Four-Door Car
MP85571,5558.31428,Bachelor,F,0.0,188.0,4.0,Personal Auto,Arizona,2156.011022,SUV
VO29645,5169.49937,High School or Below,M,12430.0,73.0,0.0,Personal Auto,Oregon,350.4,Four-Door Car
GP83239,7840.165778,College,M,58414.0,210.0,2.0,Personal Auto,California,1008.0,Luxury
GQ21970,24108.30057,Bachelor,F,17257.0,70.0,0.0,Personal Auto,Nevada,551.132139,Four-Door Car
HP40365,5638.046345,College,F,70492.0,70.0,0.0,Personal Auto,Oregon,328.362698,Two-Door Car
UX87150,7680.147853,College,M,68229.0,96.0,0.0,Corporate Auto,California,460.8,Four-Door Car
OZ30867,8409.067687,High School or Below,F,33397.0,106.0,0.0,Personal Auto,Oregon,508.8,SUV
LC60153,12341.83389,Bachelor,M,72503.0,106.0,0.0,Personal Auto,California,295.821353,SUV
OX87524,2611.128028,Master,F,90349.0,64.0,0.0,Personal Auto,California,435.7186,Four-Door Car
ZY78741,6081.481291,High School or Below,M,0.0,87.0,0.0,Corporate Auto,California,626.4,Four-Door Car
DB79306,4416.345862,College,M,25480.0,117.0,3.0,Personal Auto,California,486.545439,SUV
EM77767,10932.21496,College,F,72462.0,68.0,0.0,Personal Auto,Oregon,272.737308,Two-Door Car
PH78214,5427.174517,College,F,27677.0,72.0,1.0,Personal Auto,Oregon,345.6,Four-Door Car
LY17996,6190.316839,High School or Below,M,25743.0,79.0,0.0,Personal Auto,California,596.2476,Two-Door Car
XV76553,4523.752381,High School or Below,M,74935.0,112.0,0.0,Corporate Auto,Oregon,192.859737,SUV
SD38003,2482.38724,Bachelor,M,0.0,71.0,0.0,Personal Auto,California,511.2,Four-Door Car
QC30094,6903.946532,High School or Below,F,15921.0,92.0,1.0,Corporate Auto,Oregon,571.549745,Four-Door Car
KH92987,21740.02913,High School or Below,F,30095.0,136.0,0.0,Personal Auto,Arizona,652.8,SUV
OB32671,37939.48817,High School or Below,F,20587.0,106.0,0.0,Personal Auto,Oregon,363.77598,SUV
CD26907,31215.68581,Bachelor,M,0.0,117.0,0.0,Personal Auto,California,1227.822079,Luxury
YY46839,8482.456771,High School or Below,F,29628.0,106.0,0.0,Corporate Auto,Washington,763.2,Two-Door Car
HY36253,8490.284985,Bachelor,M,28677.0,78.0,0.0,Personal Auto,California,131.515739,Four-Door Car
KA62728,8886.610685,High School or Below,M,87094.0,113.0,1.0,Personal Auto,California,64.894362,Four-Door Car
GH98275,4670.953723,College,F,0.0,64.0,0.0,Corporate Auto,California,181.810486,Four-Door Car
DJ87316,10209.9339,High School or Below,M,43736.0,128.0,0.0,Personal Auto,Oregon,614.4,SUV
XC85830,4118.588554,Bachelor,F,69379.0,103.0,0.0,Corporate Auto,Oregon,494.4,Two-Door Car
VK85405,7409.586372,High School or Below,F,80415.0,62.0,0.0,Corporate Auto,California,281.372658,Two-Door Car
ZP27971,3803.79853,High School or Below,M,26050.0,97.0,0.0,Personal Auto,California,465.6,Four-Door Car
QC95625,12157.32992,High School or Below,M,57449.0,103.0,0.0,Personal Auto,California,494.4,Four-Door Car
DN34058,28119.28723,Bachelor,F,68211.0,99.0,0.0,Corporate Auto,Washington,475.2,Four-Door Car
VS80344,8219.358756,Bachelor,F,28445.0,103.0,0.0,Special Auto,Arizona,427.762841,Two-Door Car
SJ24275,4803.24007,College,F,37313.0,62.0,0.0,Personal Auto,Nevada,246.57631,Four-Door Car
YB58105,10865.86075,High School or Below,M,0.0,110.0,1.0,Corporate Auto,California,1066.913401,Four-Door Car
BP35803,3425.73115,College,F,29194.0,89.0,0.0,Personal Auto,California,424.466821,Four-Door Car
CL73599,8609.158215,Bachelor,F,79090.0,107.0,0.0,Personal Auto,Arizona,289.040734,SUV
ZR22245,4605.036646,College,F,22571.0,63.0,0.0,Personal Auto,Washington,302.4,Four-Door Car
JJ57298,18634.72656,College,M,0.0,139.0,0.0,Corporate Auto,Oregon,1066.63167,SUV
FF53048,3465.52691,Master,F,48744.0,86.0,0.0,Personal Auto,Arizona,412.8,Two-Door Car
HD83496,2478.180205,Bachelor,M,0.0,71.0,0.0,Corporate Auto,Arizona,511.2,Four-Door Car
DD94148,5792.439588,College,M,29530.0,74.0,0.0,Personal Auto,California,222.478994,Two-Door Car
FM52759,5548.031892,Bachelor,M,67798.0,69.0,0.0,Personal Auto,Nevada,331.2,Four-Door Car
OI39918,3443.301126,Bachelor,M,16208.0,93.0,0.0,Personal Auto,California,446.4,Two-Door Car
PC72443,4529.072491,College,F,94757.0,112.0,0.0,Personal Auto,Oregon,5.453269,Four-Door Car
OQ15169,5597.12496,High School or Below,F,37995.0,139.0,0.0,Corporate Auto,Washington,667.2,SUV
ZO89996,2616.613903,College,M,72302.0,66.0,0.0,Personal Auto,Oregon,316.8,Two-Door Car
OP70207,10506.88413,College,M,37934.0,137.0,1.0,Personal Auto,Oregon,385.440163,Luxury
ID39569,10758.65568,High School or Below,M,19382.0,94.0,0.0,Personal Auto,Washington,676.8,Four-Door Car
RJ80405,5498.661301,Bachelor,M,33191.0,70.0,0.0,Personal Auto,Arizona,443.53718,Four-Door Car
NT21324,2791.880258,College,M,72389.0,70.0,0.0,Personal Auto,Arizona,206.158416,Four-Door Car
IY98928,5176.157299,Master,F,91475.0,64.0,0.0,Personal Auto,Arizona,73.295606,Four-Door Car
XJ81725,8166.878898,College,M,0.0,111.0,0.0,Personal Auto,California,799.2,Four-Door Car
FE62142,4267.076892,Bachelor,F,43682.0,107.0,0.0,Corporate Auto,Oregon,148.003496,SUV
ZH55575,5217.513287,Bachelor,F,39854.0,66.0,0.0,Corporate Auto,California,261.930545,Two-Door Car
WI86229,7807.216137,Master,M,52162.0,99.0,0.0,Personal Auto,Oregon,251.152889,Two-Door Car
QR42111,5058.927182,High School or Below,F,0.0,134.0,0.0,Special Auto,Arizona,643.2,SUV
DN71979,7772.579276,College,M,74755.0,195.0,0.0,Personal Auto,Arizona,1404.0,Luxury
IC22580,11533.96706,College,M,85339.0,95.0,0.0,Personal Auto,California,392.7457,Four-Door Car
MX93069,5073.282126,Doctor,M,57709.0,125.0,0.0,Personal Auto,Oregon,600.0,SUV
TG37225,4636.54647,College,M,26802.0,66.0,1.0,Personal Auto,California,316.8,Two-Door Car
GY69750,5296.838482,Master,M,0.0,73.0,0.0,Personal Auto,Oregon,152.080908,Four-Door Car
KX99703,6273.911874,College,F,18577.0,86.0,0.0,Personal Auto,Oregon,412.8,Four-Door Car
AA35519,8002.308333,College,F,0.0,107.0,0.0,Personal Auto,Arizona,513.6,SUV
FE99816,15563.36944,Bachelor,F,0.0,253.0,5.0,Personal Auto,Nevada,1214.4,Luxury
YP92773,4723.821588,Bachelor,F,21546.0,119.0,1.0,Corporate Auto,Washington,625.395925,Two-Door Car
CF26052,8436.350708,Bachelor,F,49182.0,70.0,0.0,Personal Auto,Arizona,165.410515,Two-Door Car
PR37714,7153.208425,Bachelor,F,32238.0,91.0,0.0,Personal Auto,California,439.781453,Four-Door Car
CE92675,6990.691643,College,F,0.0,68.0,0.0,Personal Auto,California,326.4,Four-Door Car
BK47926,6375.079233,High School or Below,M,98118.0,83.0,3.0,Personal Auto,California,398.4,Four-Door Car
BY62906,27990.35769,High School or Below,M,22971.0,101.0,0.0,Personal Auto,Arizona,562.021558,SUV
UY95661,4971.727892,Master,M,49161.0,63.0,2.0,Personal Auto,California,171.746945,Two-Door Car
OS84395,7611.949286,Bachelor,M,90252.0,95.0,0.0,Corporate Auto,Nevada,122.924197,Four-Door Car
JS53793,2422.194555,Doctor,F,25036.0,61.0,1.0,Corporate Auto,Arizona,292.8,Four-Door Car
BV25135,4647.423581,Bachelor,M,28314.0,121.0,0.0,Personal Auto,California,580.8,SUV
